name,date,data
河南省,2020年4月,728.6
河南省,2020年3月,565.1
河南省,2020年2月,389.4
河南省,2020年1月,0.0
河南省,2019年12月,2532.0
河南省,2019年11月,2304.0
河南省,2019年10月,2120.5
河南省,2019年9月,1951.3
河南省,2019年8月,1753.8
河南省,2019年7月,1502.0
河南省,2019年6月,1220.1
河南省,2019年5月,1006.2
河南省,2019年4月,831.2
河南省,2019年3月,660.3
河南省,2019年2月,472.4
河南省,2019年1月,0.0
湖北省,2022年6月,675.5
湖北省,2022年5月,548.5
湖北省,2022年4月,476.5
湖北省,2022年3月,399.6
湖北省,2022年2月,288.8
湖北省,2022年1月,0.0
湖北省,2021年12月,1465.9
湖北省,2021年11月,1313.2
湖北省,2021年10月,1181.8
湖北省,2021年9月,1081.6
湖北省,2021年8月,978.7
湖北省,2021年7月,864.3
湖北省,2021年6月,741.2
湖北省,2021年5月,596.6
湖北省,2021年4月,502.1
湖北省,2021年3月,405.6
湖北省,2021年2月,265.6
湖北省,2021年1月,0.0
湖北省,2020年12月,1216.4
湖北省,2020年11月,1046.5
湖北省,2020年10月,927.0
湖北省,2020年9月,851.6
湖北省,2020年8月,758.7
湖北省,2020年7月,631.3
湖北省,2020年6月,550.7
湖北省,2020年5月,449.6
湖北省,2020年4月,341.7
湖北省,2020年3月,250.4
湖北省,2020年2月,187.8
湖北省,2020年1月,0.0
湖北省,2019年12月,1466.8
湖北省,2019年11月,1308.8
湖北省,2019年10月,1191.1
湖北省,2019年9月,1102.7
湖北省,2019年8月,968.8
湖北省,2019年7月,813.5
湖北省,2019年6月,675.8
湖北省,2019年5月,559.0
湖北省,2019年4月,461.2
湖北省,2019年3月,364.2
湖北省,2019年2月,250.2
湖北省,2019年1月,0.0
湖南省,2022年6月,417.1
湖南省,2022年5月,357.8
湖南省,2022年4月,307.6
湖南省,2022年3月,260.9
湖南省,2022年2月,195.2
湖南省,2022年1月,0.0
湖南省,2021年12月,1016.4
湖南省,2021年11月,904.4
湖南省,2021年10月,815.8
湖南省,2021年9月,734.5
湖南省,2021年8月,638.2
湖南省,2021年7月,538.2
湖南省,2021年6月,432.8
湖南省,2021年5月,351.5
湖南省,2021年4月,298.2
湖南省,2021年3月,236.8
湖南省,2021年2月,166.6
湖南省,2021年1月,0.0
湖南省,2020年12月,851.2
湖南省,2020年11月,733.7
湖南省,2020年10月,645.7
湖南省,2020年9月,598.1
湖南省,2020年8月,538.9
湖南省,2020年7月,438.1
湖南省,2020年6月,362.0
湖南省,2020年5月,303.4
湖南省,2020年4月,236.2
湖南省,2020年3月,180.3
湖南省,2020年2月,132.0
湖南省,2020年1月,0.0
湖南省,2019年12月,903.7
湖南省,2019年11月,799.0
湖南省,2019年10月,713.5
湖南省,2019年9月,635.0
湖南省,2019年8月,539.6
湖南省,2019年7月,432.7
湖南省,2019年6月,362.0
湖南省,2019年5月,308.0
湖南省,2019年4月,267.0
湖南省,2019年3月,219.0
湖南省,2019年2月,162.8
湖南省,2019年1月,0.0
广东省,2022年6月,1952.5
广东省,2022年5月,1631.0
广东省,2022年4月,1326.9
广东省,2022年3月,957.8
广东省,2022年2月,596.0
广东省,2022年1月,0.0
广东省,2021年12月,4628.8
广东省,2021年11月,4213.1
广东省,2021年10月,3855.3
广东省,2021年9月,3515.8
广东省,2021年8月,3095.5
广东省,2021年7月,2667.0
广东省,2021年6月,2220.2
广东省,2021年5月,1808.0
广东省,2021年4月,1331.8
广东省,2021年3月,950.5
广东省,2021年2月,568.6
广东省,2021年1月,0.0
广东省,2020年12月,3575.9
广东省,2020年11月,3231.9
广东省,2020年10月,2927.4
广东省,2020年9月,2655.7
广东省,2020年8月,2329.9
广东省,2020年7月,1975.3
广东省,2020年6月,1565.1
广东省,2020年5月,1233.0
广东省,2020年4月,877.9
广东省,2020年3月,614.9
广东省,2020年2月,367.5
广东省,2020年1月,0.0
广东省,2019年12月,3346.0
广东省,2019年11月,3027.2
广东省,2019年10月,2756.7
广东省,2019年9月,2454.9
广东省,2019年8月,2139.1
广东省,2019年7月,1803.3
广东省,2019年6月,1476.9
广东省,2019年5月,1159.9
广东省,2019年4月,907.9
广东省,2019年3月,654.5
广东省,2019年2月,397.5
广东省,2019年1月,0.0
广西壮族自治区,2022年6月,480.4
广西壮族自治区,2022年5月,421.1
广西壮族自治区,2022年4月,352.8
广西壮族自治区,2022年3月,270.6
广西壮族自治区,2022年2月,177.5
广西壮族自治区,2022年1月,0.0
广西壮族自治区,2021年12月,1191.9
广西壮族自治区,2021年11月,1077.7
广西壮族自治区,2021年10月,988.9
广西壮族自治区,2021年9月,903.6
广西壮族自治区,2021年8月,807.2
广西壮族自治区,2021年7月,708.3
广西壮族自治区,2021年6月,597.8
广西壮族自治区,2021年5月,493.9
广西壮族自治区,2021年4月,391.5
广西壮族自治区,2021年3月,297.9
广西壮族自治区,2021年2月,193.0
广西壮族自治区,2021年1月,0.0
广西壮族自治区,2020年12月,1064.7
广西壮族自治区,2020年11月,944.8
广西壮族自治区,2020年10月,844.8
广西壮族自治区,2020年9月,774.9
广西壮族自治区,2020年8月,693.9
广西壮族自治区,2020年7月,602.3
广西壮族自治区,2020年6月,526.9
广西壮族自治区,2020年5月,452.0
广西壮族自治区,2020年4月,338.6
广西壮族自治区,2020年3月,248.8
广西壮族自治区,2020年2月,171.2
广西壮族自治区,2020年1月,0.0
广西壮族自治区,2019年12月,1005.8
广西壮族自治区,2019年11月,904.9
广西壮族自治区,2019年10月,798.0
广西壮族自治区,2019年9月,688.1
广西壮族自治区,2019年8月,590.9
广西壮族自治区,2019年7月,516.1
广西壮族自治区,2019年6月,458.2
广西壮族自治区,2019年5月,378.6
广西壮族自治区,2019年4月,285.1
广西壮族自治区,2019年3月,216.9
广西壮族自治区,2019年2月,148.7
广西壮族自治区,2019年1月,0.0
海南省,2022年6月,116.4
海南省,2022年5月,93.1
海南省,2022年4月,73.8
海南省,2022年3月,51.1
海南省,2022年2月,33.2
海南省,2022年1月,0.0
海南省,2021年12月,245.7
海南省,2021年11月,227.0
海南省,2021年10月,211.6
海南省,2021年9月,196.1
海南省,2021年8月,172.7
海南省,2021年7月,148.7
海南省,2021年6月,123.9
海南省,2021年5月,99.7
海南省,2021年4月,73.6
海南省,2021年3月,50.4
海南省,2021年2月,31.3
海南省,2021年1月,0.0
海南省,2020年12月,208.2
海南省,2020年11月,192.3
海南省,2020年10月,180.6
海南省,2020年9月,166.4
海南省,2020年8月,147.1
海南省,2020年7月,129.1
海南省,2020年6月,104.0
海南省,2020年5月,85.6
海南省,2020年4月,64.2
海南省,2020年3月,48.3
海南省,2020年2月,31.7
海南省,2020年1月,0.0
海南省,2019年12月,209.8
海南省,2019年11月,192.7
海南省,2019年10月,179.2
海南省,2019年9月,163.1
海南省,2019年8月,148.3
海南省,2019年7月,131.5
海南省,2019年6月,110.7
海南省,2019年5月,90.4
海南省,2019年4月,70.5
海南省,2019年3月,50.7
海南省,2019年2月,32.7
海南省,2019年1月,0.0
重庆市,2022年6月,321.3
重庆市,2022年5月,275.6
重庆市,2022年4月,238.7
重庆市,2022年3月,192.9
重庆市,2022年2月,127.8
重庆市,2022年1月,0.0
重庆市,2021年12月,673.8
重庆市,2021年11月,603.4
重庆市,2021年10月,543.6
重庆市,2021年9月,497.3
重庆市,2021年8月,456.2
重庆市,2021年7月,399.5
重庆市,2021年6月,344.1
重庆市,2021年5月,288.6
重庆市,2021年4月,245.1
重庆市,2021年3月,188.4
重庆市,2021年2月,127.9
重庆市,2021年1月,0.0
重庆市,2020年12月,535.0
重庆市,2020年11月,458.5
重庆市,2020年10月,410.4
重庆市,2020年9月,385.5
重庆市,2020年8月,353.2
重庆市,2020年7月,292.9
重庆市,2020年6月,261.0
重庆市,2020年5月,222.1
重庆市,2020年4月,173.3
重庆市,2020年3月,127.4
重庆市,2020年2月,86.4
重庆市,2020年1月,0.0
重庆市,2019年12月,552.6
重庆市,2019年11月,485.9
重庆市,2019年10月,439.6
重庆市,2019年9月,406.2
重庆市,2019年8月,360.0
重庆市,2019年7月,303.9
重庆市,2019年6月,267.5
重庆市,2019年5月,234.7
重庆市,2019年4月,197.3
重庆市,2019年3月,151.2
重庆市,2019年2月,105.0
重庆市,2019年1月,0.0
四川省,2022年6月,409.1
四川省,2022年5月,367.1
四川省,2022年4月,327.5
四川省,2022年3月,272.1
四川省,2022年2月,174.0
四川省,2022年1月,0.0
四川省,2021年12月,663.0
四川省,2021年11月,563.2
四川省,2021年10月,524.2
四川省,2021年9月,498.6
四川省,2021年8月,469.5
四川省,2021年7月,424.5
四川省,2021年6月,373.4
四川省,2021年5月,337.3
四川省,2021年4月,279.0
四川省,2021年3月,204.8
四川省,2021年2月,132.0
四川省,2021年1月,0.0
四川省,2020年12月,524.4
四川省,2020年11月,444.4
四川省,2020年10月,401.1
四川省,2020年9月,374.2
四川省,2020年8月,347.6
四川省,2020年7月,312.0
四川省,2020年6月,280.2
四川省,2020年5月,241.7
四川省,2020年4月,189.7
四川省,2020年3月,139.2
四川省,2020年2月,104.9
四川省,2020年1月,0.0
四川省,2019年12月,502.5
四川省,2019年11月,429.7
四川省,2019年10月,396.8
四川省,2019年9月,372.2
四川省,2019年8月,344.4
四川省,2019年7月,295.9
四川省,2019年6月,266.1
四川省,2019年5月,232.3
四川省,2019年4月,201.6
四川省,2019年3月,150.6
四川省,2019年2月,96.9
四川省,2019年1月,0.0
贵州省,2022年6月,641.5
贵州省,2022年5月,581.6
贵州省,2022年4月,483.6
贵州省,2022年3月,384.1
贵州省,2022年2月,264.9
贵州省,2022年1月,0.0
贵州省,2021年12月,1444.7
贵州省,2021年11月,1283.0
贵州省,2021年10月,1149.1
贵州省,2021年9月,1047.6
贵州省,2021年8月,942.8
贵州省,2021年7月,848.2
贵州省,2021年6月,748.0
贵州省,2021年5月,643.4
贵州省,2021年4月,533.1
贵州省,2021年3月,398.8
贵州省,2021年2月,268.9
贵州省,2021年1月,0.0
贵州省,2020年12月,1329.3
贵州省,2020年11月,1134.5
贵州省,2020年10月,979.7
贵州省,2020年9月,899.5
贵州省,2020年8月,808.5
贵州省,2020年7月,677.0
贵州省,2020年6月,617.2
贵州省,2020年5月,534.9
贵州省,2020年4月,407.4
贵州省,2020年3月,283.4
贵州省,2020年2月,171.6
贵州省,2020年1月,0.0
贵州省,2019年12月,1338.8
贵州省,2019年11月,1185.6
贵州省,2019年10月,1060.0
贵州省,2019年9月,948.7
贵州省,2019年8月,832.0
贵州省,2019年7月,717.7
贵州省,2019年6月,640.4
贵州省,2019年5月,561.9
贵州省,2019年4月,457.1
贵州省,2019年3月,338.4
贵州省,2019年2月,206.0
贵州省,2019年1月,0.0
云南省,2022年6月,229.8
云南省,2022年5月,209.4
云南省,2022年4月,180.5
云南省,2022年3月,142.1
云南省,2022年2月,88.2
云南省,2022年1月,0.0
云南省,2021年12月,452.2
云南省,2021年11月,400.5
云南省,2021年10月,362.8
云南省,2021年9月,343.8
云南省,2021年8月,326.1
云南省,2021年7月,305.7
云南省,2021年6月,283.0
云南省,2021年5月,245.8
云南省,2021年4月,203.7
云南省,2021年3月,151.5
云南省,2021年2月,99.4
云南省,2021年1月,0.0
云南省,2020年12月,409.8
云南省,2020年11月,354.4
云南省,2020年10月,325.9
云南省,2020年9月,308.9
云南省,2020年8月,295.3
云南省,2020年7月,280.0
云南省,2020年6月,259.9
云南省,2020年5月,217.9
云南省,2020年4月,163.5
云南省,2020年3月,112.2
云南省,2020年2月,66.9
云南省,2020年1月,0.0
云南省,2019年12月,309.3
云南省,2019年11月,262.5
云南省,2019年10月,225.5
云南省,2019年9月,202.9
云南省,2019年8月,188.3
云南省,2019年7月,173.0
云南省,2019年6月,157.3
云南省,2019年5月,123.0
云南省,2019年4月,93.1
云南省,2019年3月,63.4
云南省,2019年2月,41.4
云南省,2019年1月,0.0
西藏自治区,2022年6月,1.5
西藏自治区,2022年5月,1.2
西藏自治区,2022年4月,0.8
西藏自治区,2022年3月,0.5
西藏自治区,2022年2月,0.2
西藏自治区,2022年1月,0.0
西藏自治区,2021年12月,3.5
西藏自治区,2021年11月,3.4
西藏自治区,2021年10月,3.1
西藏自治区,2021年9月,2.8
西藏自治区,2021年8月,2.5
西藏自治区,2021年7月,2.2
西藏自治区,2021年6月,1.9
西藏自治区,2021年5月,1.6
西藏自治区,2021年4月,1.3
西藏自治区,2021年3月,0.9
西藏自治区,2021年2月,0.6
西藏自治区,2021年1月,0.0
西藏自治区,2020年12月,4.1
西藏自治区,2020年11月,3.8
西藏自治区,2020年10月,3.5
西藏自治区,2020年9月,3.2
西藏自治区,2020年8月,2.9
西藏自治区,2020年7月,2.5
西藏自治区,2020年6月,2.2
西藏自治区,2020年5月,1.8
西藏自治区,2020年4月,1.4
西藏自治区,2020年3月,1.1
西藏自治区,2020年2月,0.7
西藏自治区,2020年1月,0.0
西藏自治区,2019年12月,3.9
西藏自治区,2019年11月,3.6
西藏自治区,2019年10月,3.1
西藏自治区,2019年9月,2.7
西藏自治区,2019年8月,2.4
西藏自治区,2019年7月,2.0
西藏自治区,2019年6月,1.7
西藏自治区,2019年5月,1.4
西藏自治区,2019年4月,0.7
西藏自治区,2019年3月,0.5
西藏自治区,2019年2月,0.3
西藏自治区,2019年1月,0.0
陕西省,2022年6月,1132.8
陕西省,2022年5月,943.6
陕西省,2022年4月,772.0
陕西省,2022年3月,600.8
陕西省,2022年2月,414.8
陕西省,2022年1月,0.0
陕西省,2021年12月,2276.4
陕西省,2021年11月,2041.4
陕西省,2021年10月,1874.2
陕西省,2021年9月,1712.7
陕西省,2021年8月,1568.5
陕西省,2021年7月,1372.3
陕西省,2021年6月,1173.2
陕西省,2021年5月,984.2
陕西省,2021年4月,814.0
陕西省,2021年3月,627.8
陕西省,2021年2月,404.0
陕西省,2021年1月,0.0
陕西省,2020年12月,2008.7
陕西省,2020年11月,1791.9
陕西省,2020年10月,1602.1
陕西省,2020年9月,1446.9
陕西省,2020年8月,1291.9
陕西省,2020年7月,1129.3
陕西省,2020年6月,968.2
陕西省,2020年5月,820.4
陕西省,2020年4月,661.9
陕西省,2020年3月,497.1
陕西省,2020年2月,337.7
陕西省,2020年1月,0.0
陕西省,2019年12月,1859.1
陕西省,2019年11月,1656.9
陕西省,2019年10月,1402.8
陕西省,2019年9月,1286.6
陕西省,2019年8月,1162.4
陕西省,2019年7月,1016.9
陕西省,2019年6月,874.8
陕西省,2019年5月,746.8
陕西省,2019年4月,609.1
陕西省,2019年3月,474.2
陕西省,2019年2月,308.6
陕西省,2019年1月,0.0
甘肃省,2022年6月,496.3
甘肃省,2022年5月,422.5
甘肃省,2022年4月,350.8
甘肃省,2022年3月,273.3
甘肃省,2022年2月,187.0
甘肃省,2022年1月,0.0
甘肃省,2021年12月,1003.9
甘肃省,2021年11月,895.6
甘肃省,2021年10月,808.9
甘肃省,2021年9月,744.8
甘肃省,2021年8月,678.3
甘肃省,2021年7月,601.2
甘肃省,2021年6月,523.0
甘肃省,2021年5月,448.6
甘肃省,2021年4月,378.1
甘肃省,2021年3月,296.8
甘肃省,2021年2月,200.6
甘肃省,2021年1月,0.0
甘肃省,2020年12月,874.4
甘肃省,2020年11月,760.4
甘肃省,2020年10月,661.0
甘肃省,2020年9月,611.9
甘肃省,2020年8月,566.4
甘肃省,2020年7月,502.3
甘肃省,2020年6月,445.9
甘肃省,2020年5月,388.8
甘肃省,2020年4月,331.1
甘肃省,2020年3月,256.7
甘肃省,2020年2月,171.4
甘肃省,2020年1月,0.0
甘肃省,2019年12月,785.3
甘肃省,2019年11月,683.2
甘肃省,2019年10月,604.6
甘肃省,2019年9月,551.6
甘肃省,2019年8月,502.8
甘肃省,2019年7月,447.2
甘肃省,2019年6月,401.6
甘肃省,2019年5月,359.9
甘肃省,2019年4月,319.7
甘肃省,2019年3月,262.8
甘肃省,2019年2月,176.9
甘肃省,2019年1月,0.0
青海省,2022年6月,79.4
青海省,2022年5月,70.8
青海省,2022年4月,60.0
青海省,2022年3月,48.7
青海省,2022年2月,34.4
青海省,2022年1月,0.0
青海省,2021年12月,149.9
青海省,2021年11月,130.8
青海省,2021年10月,114.4
青海省,2021年9月,101.8
青海省,2021年8月,93.6
青海省,2021年7月,84.4
青海省,2021年6月,77.0
青海省,2021年5月,69.0
青海省,2021年4月,62.7
青海省,2021年3月,51.7
青海省,2021年2月,35.9
青海省,2021年1月,0.0
青海省,2020年12月,103.6
青海省,2020年11月,86.1
青海省,2020年10月,76.1
青海省,2020年9月,71.1
青海省,2020年8月,67.9
青海省,2020年7月,65.3
青海省,2020年6月,62.5
青海省,2020年5月,59.7
青海省,2020年4月,54.0
青海省,2020年3月,43.3
青海省,2020年2月,28.0
青海省,2020年1月,0.0
青海省,2019年12月,106.7
青海省,2019年11月,90.0
青海省,2019年10月,78.6
青海省,2019年9月,72.7
青海省,2019年8月,67.7
青海省,2019年7月,64.7
青海省,2019年6月,61.9
青海省,2019年5月,58.9
青海省,2019年4月,54.5
青海省,2019年3月,48.5
青海省,2019年2月,33.7
青海省,2019年1月,0.0
宁夏回族自治区,2022年6月,820.4
宁夏回族自治区,2022年5月,692.2
宁夏回族自治区,2022年4月,546.1
宁夏回族自治区,2022年3月,410.2
宁夏回族自治区,2022年2月,280.4
宁夏回族自治区,2022年1月,0.0
宁夏回族自治区,2021年12月,1596.9
宁夏回族自治区,2021年11月,1438.7
宁夏回族自治区,2021年10月,1300.4
宁夏回族自治区,2021年9月,1186.5
宁夏回族自治区,2021年8月,1088.4
宁夏回族自治区,2021年7月,963.2
宁夏回族自治区,2021年6月,832.1
宁夏回族自治区,2021年5月,702.5
宁夏回族自治区,2021年4月,572.0
宁夏回族自治区,2021年3月,437.4
宁夏回族自治区,2021年2月,275.3
宁夏回族自治区,2021年1月,0.0
宁夏回族自治区,2020年12月,1529.3
宁夏回族自治区,2020年11月,1361.9
宁夏回族自治区,2020年10月,1219.9
宁夏回族自治区,2020年9月,1099.0
宁夏回族自治区,2020年8月,986.6
宁夏回族自治区,2020年7月,848.1
宁夏回族自治区,2020年6月,713.3
宁夏回族自治区,2020年5月,600.2
宁夏回族自治区,2020年4月,483.4
宁夏回族自治区,2020年3月,362.8
宁夏回族自治区,2020年2月,243.3
宁夏回族自治区,2020年1月,0.0
宁夏回族自治区,2019年12月,1416.6
宁夏回族自治区,2019年11月,1274.8
宁夏回族自治区,2019年10月,1149.1
宁夏回族自治区,2019年9月,1041.1
宁夏回族自治区,2019年8月,920.2
宁夏回族自治区,2019年7月,786.9
宁夏回族自治区,2019年6月,652.6
宁夏回族自治区,2019年5月,547.8
宁夏回族自治区,2019年4月,442.3
宁夏回族自治区,2019年3月,348.2
宁夏回族自治区,2019年2月,237.2
宁夏回族自治区,2019年1月,0.0
新疆维吾尔自治区,2022年6月,1802.6
新疆维吾尔自治区,2022年5月,1513.4
新疆维吾尔自治区,2022年4月,1250.7
新疆维吾尔自治区,2022年3月,973.7
新疆维吾尔自治区,2022年2月,656.6
新疆维吾尔自治区,2022年1月,0.0
新疆维吾尔自治区,2021年12月,3670.7
新疆维吾尔自治区,2021年11月,3334.0
新疆维吾尔自治区,2021年10月,3014.2
新疆维吾尔自治区,2021年9月,2734.6
新疆维吾尔自治区,2021年8月,2449.0
新疆维吾尔自治区,2021年7月,2136.5
新疆维吾尔自治区,2021年6月,1836.2
新疆维吾尔自治区,2021年5月,1543.5
新疆维吾尔自治区,2021年4月,1268.6
新疆维吾尔自治区,2021年3月,983.7
新疆维吾尔自治区,2021年2月,665.1
新疆维吾尔自治区,2021年1月,0.0
新疆维吾尔自治区,2020年12月,3257.6
新疆维吾尔自治区,2020年11月,2901.0
新疆维吾尔自治区,2020年10月,2598.6
新疆维吾尔自治区,2020年9月,2343.6
新疆维吾尔自治区,2020年8月,2080.7
新疆维吾尔自治区,2020年7月,1803.3
新疆维吾尔自治区,2020年6月,1535.3
新疆维吾尔自治区,2020年5月,1291.7
新疆维吾尔自治区,2020年4月,1073.5
新疆维吾尔自治区,2020年3月,791.4
新疆维吾尔自治区,2020年2月,542.9
新疆维吾尔自治区,2020年1月,0.0
新疆维吾尔自治区,2019年12月,2822.0
新疆维吾尔自治区,2019年11月,2520.3
新疆维吾尔自治区,2019年10月,2244.6
新疆维吾尔自治区,2019年9月,2005.2
新疆维吾尔自治区,2019年8月,1804.3
新疆维吾尔自治区,2019年7月,1571.9
新疆维吾尔自治区,2019年6月,1322.8
新疆维吾尔自治区,2019年5月,1126.9
新疆维吾尔自治区,2019年4月,916.3
新疆维吾尔自治区,2019年3月,711.1
新疆维吾尔自治区,2019年2月,472.6
新疆维吾尔自治区,2019年1月,0.0
